lsoa,imd_score
E01001611,17.763
E01001613,22.365
E01001614,5.293
E01001615,20.378
E01001617,12.673
E01001618,19.484
E01001619,12.829
E01001620,32.802
E01001621,28.283
E01001623,22.305
E01001624,22.542
E01001625,39.719
E01001629,33.938
E01001631,41.784
E01001632,32.353
E01001633,31.274
E01001634,35.71
E01001635,28.026
E01001636,29.402
E01001637,30.893
E01001638,36.513
E01001641,15.421
E01001642,14.184
E01001644,16.761
E01001645,23.788
E01001646,25.76
E01001647,14.621
E01001648,17.972
E01001649,27.132
E01001650,28.543
E01001651,36.619
E01001652,17.805
E01001653,41.366
E01001654,35.881
E01001655,44.327
E01001656,16.31
E01001657,12.869
E01001658,16.872
E01001659,16.258
E01001660,30.812
E01001661,30.241
E01001664,15.079
E01001665,17.533
E01001666,19.371
E01001669,31.245
E01001671,28.551
E01001672,31.73
E01001673,35.867
E01001674,28.015
E01001675,31.99
E01001676,35.241
E01001677,29.135
E01001678,20.479
E01001679,14.636
E01001680,8.413
E01001681,16.705
E01001682,18.487
E01001683,26.46
E01001684,23.476
E01001685,21.588
E01001686,26.075
E01001687,42.02
E01001688,28.754
E01001690,34.573
E01001692,34.153
E01001693,42.26
E01001694,27.06
E01001695,29.897
E01001696,26.799
E01001697,29.021
E01001698,33.309
E01001699,23.688
E01001700,28.01
E01001701,24.676
E01001702,33.813
E01001703,37.618
E01001704,27.003
E01001705,35.449
E01001708,16.801
E01001710,37.621
E01001712,37.915
E01001714,26.219
E01001715,24.08
E01001716,37.08
E01001717,22.057
E01001718,19.815
E01001719,27.931
E01001720,15.668
E01001722,46.648
E01001723,29.294
E01001724,25.056
E01001725,46.434
E01001726,50.774
E01001727,34.575
E01001728,49.338
E01001729,46.108
E01001730,37.5
E01001731,28.311
E01001732,42.607
E01001733,20.212
E01001734,31.604
E01001735,28.728
E01001736,14.801
E01001737,16.567
E01001738,21.983
E01001739,19.797
E01001740,35.281
E01001741,12.44
E01001742,24.271
E01001744,23.684
E01001745,39.363
E01001746,34.524
E01001747,27.36
E01001749,24.252
E01001750,27.265
E01001751,10.911
E01001753,41.691
E01001755,36.867
E01001756,18.577
E01001757,38.237
E01001758,33.782
E01001759,25.7
E01001760,34.548
E01001761,38.579
E01001762,48.628
E01001763,25.334
E01001764,29
E01001765,40.027
E01001767,27.889
E01001768,22.902
E01001769,21.206
E01001770,37.024
E01001772,30.028
E01001773,28.404
E01001774,25.303
E01001775,34.962
E01001776,30.685
E01001777,20.449
E01001780,34.021
E01001781,41.052
E01001783,40.391
E01001784,29.799
E01001785,22.754
E01001786,36.321
E01001787,41.674
E01001788,39.925
E01001789,22.572
E01001790,39.097
E01001791,31.126
E01001792,29.623
E01001793,24.416
E01001794,19.319
E01001795,27.27
E01001796,31.654
E01001798,39.079
E01001799,46.542
E01001800,61.174
E01001801,36.683
E01001802,39.54
E01001803,15.934
E01001804,44.431
E01001805,26.763
E01001806,26.337
E01001807,45.057
E01001808,58.04
E01001809,49.545
E01001811,45.614
E01001812,49.978
E01001813,43.494
E01001814,50.941
E01001815,32.31
E01001816,23.426
E01001819,23.044
E01001820,33.499
E01001821,38.415
E01001822,58.402
E01001823,50.835
E01001824,57.598
E01001825,48.002
E01001826,56.611
E01001827,55.599
E01001828,41.342
E01001829,10.61
E01001830,29.563
E01001831,25.668
E01001832,24.419
E01001833,29.268
E01001834,25.061
E01001835,17.772
E01001836,27.725
E01001837,15.834
E01001838,47.608
E01001839,36.087
E01001840,38.418
E01001841,32.425
E01001842,37.175
E01001843,29.216
E01001844,26.447
E01001845,45.651
E01001846,42.748
E01001847,46.279
E01001848,33.32
E01001849,32.633
E01001850,41.347
E01001851,11.515
E01001852,17.105
E01001853,15.45
E01001854,21.571
E01001855,15.447
E01001856,31.114
E01001857,38.292
E01001858,22.659
E01001859,16.522
E01001860,31.996
E01001861,31.035
E01001862,27.379
E01001863,16.746
E01001864,18.602
E01001865,11.133
E01001866,16.38
E01001867,14.966
E01001868,35.01
E01001869,12.145
E01001870,14.317
E01001871,12.41
E01001872,18.729
E01001873,19.519
E01001875,41.945
E01001876,31.992
E01001877,32.468
E01001878,39.698
E01001879,27.886
E01001880,23.993
E01001881,14.401
E01001882,15.514
E01001883,15.029
E01001884,30.652
E01001885,46.154
E01001886,23.573
E01001887,25.421
E01001888,11.263
E01001889,16.661
E01001890,16.202
E01001891,6.469
E01001892,24.879
E01001893,25.623
E01001894,32.763
E01001895,19.322
E01001896,20.225
E01001897,14.65
E01001898,14.959
E01001899,29.69
E01001900,34.232
E01001901,11.087
E01001902,18.759
E01001903,22.931
E01001904,9.707
E01001905,9.794
E01001906,12.791
E01001907,10.644
E01001908,16.911
E01001909,18.295
E01001910,20.077
E01001911,34.252
E01001912,39.081
E01001913,10.755
E01001914,24.834
E01001915,11.834
E01001916,6.576
E01001917,13.505
E01001918,15.839
E01001919,7.298
E01001920,34.48
E01001921,16.918
E01001922,12.179
E01001923,14.56
E01001924,7.999
E01001925,10.942
E01001926,10.308
E01001927,7.563
E01001928,16.204
E01001929,10.115
E01001930,25.796
E01001931,12.38
E01001932,20.986
E01001933,15.723
E01001934,20.851
E01001935,19.799
E01001937,12.66
E01001938,27.182
E01001940,27.803
E01001941,29.803
E01001942,24.386
E01001943,31.446
E01001944,44.914
E01001945,21.111
E01001946,16.448
E01001947,38.139
E01001948,14.438
E01001949,9.582
E01001950,11.622
E01001951,16.654
E01001952,17.007
E01001953,23.004
E01001954,25.406
E01001955,31.765
E01001956,25.194
E01001957,37.22
E01001958,36.3
E01001959,30.945
E01001960,20.574
E01001961,40.038
E01001962,16.677
E01001963,6.782
E01001964,17.261
E01001965,7.909
E01001966,10.35
E01001967,6.171
E01001968,9.949
E01001969,33.458
E01001970,34.469
E01001971,44.989
E01001972,32.777
E01001973,21.988
E01001974,27.147
E01001975,29.988
E01001976,34.67
E01001977,41.705
E01001978,49.687
E01001979,50.956
E01001980,35.277
E01001981,33.576
E01001982,37.05
E01001983,30.609
E01001984,17.09
E01001985,6.826
E01001986,12.694
E01001987,6.672
E01001988,10.902
E01001989,10.06
E01001990,16.28
E01001991,12.27
E01001992,6.17
E01001993,5.376
E01001994,10.82
E01001995,22.135
E01001996,9.305
E01001997,11.851
E01001998,20.892
E01001999,23.1
E01002000,19.56
E01002001,18.051
E01002002,38.493
E01002003,40.573
E01002004,20.672
E01002005,12.461
E01002006,13.083
E01002007,9.746
E01002008,6.109
E01002009,10.056
E01002010,15.221
E01002011,16.774
E01002013,13.186
E01002014,22.471
E01002015,27.666
E01002016,20.043
E01002017,22.047
E01002018,25.534
E01002019,8.024
E01002020,14.592
E01002021,7.29
E01002022,10.604
E01002023,9.028
E01002024,13.938
E01002025,4.19
E01002026,49.979
E01002027,33.826
E01002028,34.456
E01002029,41.731
E01002030,33.642
E01002031,38.609
E01002032,43.137
E01002033,38.917
E01002034,53.78
E01002036,65.343
E01002037,58.726
E01002038,61.266
E01002039,55.685
E01002040,50.522
E01002041,50.386
E01002042,25.79
E01002043,38.297
E01002044,26.909
E01002045,39.034
E01002046,38.921
E01002047,21.465
E01002048,32.023
E01002049,34.564
E01002050,46.758
E01002051,58.044
E01002052,44.178
E01002053,43.889
E01002054,52.238
E01002055,50.539
E01002056,33.69
E01002057,27.479
E01002058,28.042
E01002059,17.915
E01002060,12.597
E01002061,13.359
E01002062,16.282
E01002063,22.735
E01002064,24.951
E01002065,30.323
E01002066,39.841
E01002067,44.024
E01002068,39.951
E01002069,46.669
E01002070,22.009
E01002071,46.187
E01002072,42.533
E01002073,43.335
E01002074,48.011
E01002075,41.142
E01002076,44.94
E01002077,41.291
E01002078,24.778
E01002079,33.372
E01002081,43.867
E01002082,49.888
E01002083,21.398
E01002084,29.449
E01002085,30.777
E01002086,24.707
E01002087,33.374
E01002088,30.628
E01002089,53.554
E01002090,34.381
E01002091,46.181
E01002092,47.886
E01002093,50.82
E01002094,42.267
E01002095,46.776
E01002096,40.243
E01002097,40.811
E01002098,27.065
E01002099,52.144
E01002100,42.618
E01002101,27.649
E01002102,34.931
E01002103,32.762
E01002104,31.986
E01002105,38.431
E01002106,14.74
E01002107,11.247
E01002108,9.721
E01002109,9.684
E01002110,11.358
E01002111,19.066
E01002112,9.571
E01002113,19.261
E01002114,21.307
E01002115,17.805
E01002116,12.2
E01002118,27.787
E01002119,22.604
E01002120,39.628
E01002121,17.737
E01002122,16.693
E01002123,22.819
E01002124,19.993
E01002125,24.97
E01002127,14.773
E01002128,22.338
E01002129,24.076
E01002130,31.077
E01002131,26.817
E01002132,13.356
E01002133,31.173
E01002134,12.54
E01002135,19.391
E01002136,16.086
E01002137,10.839
E01002138,19.14
E01002139,30.342
E01002140,19.839
E01002141,17.704
E01002142,14.716
E01002143,20.45
E01002144,12.3
E01002145,21.093
E01002146,3.316
E01002147,3.656
E01002148,7.488
E01002149,1.079
E01002150,12.262
E01002151,33.296
E01002152,5.471
E01002153,5.931
E01002155,6.741
E01002156,3.676
E01002157,12.632
E01002158,2.696
E01002159,13.144
E01002160,18.266
E01002161,15.585
E01002162,20.732
E01002163,6.327
E01002164,14.632
E01002165,17.468
E01002166,15.512
E01002167,17.511
E01002168,25.665
E01002169,23.031
E01002170,16.2
E01002171,17.108
E01002172,15.312
E01002173,10.478
E01002174,9.441
E01002175,13.99
E01002176,15.637
E01002177,16.546
E01002178,8.748
E01002179,31.492
E01002181,17.937
E01002182,18.753
E01002183,25.506
E01002184,26.232
E01002185,27.17
E01002186,20.734
E01002187,12.251
E01002188,2.636
E01002189,8.995
E01002190,2.591
E01002191,4.189
E01002192,5.479
E01002193,12.505
E01002194,2.875
E01002195,5.61
E01002196,2.668
E01002197,12.08
E01002198,18.476
E01002199,15.022
E01002200,14.958
E01002201,11.422
E01002202,30.863
E01002203,20.035
E01002204,23.075
E01002206,14.737
E01002207,11.483
E01002208,2.705
E01002209,13.245
E01002210,9.942
E01002211,26.027
E01002212,27.689
E01002214,22.461
E01002215,29.368
E01002216,14.199
E01002217,24.216
E01002218,20.181
E01002219,27.75
E01002220,15.851
E01002221,25.111
E01002222,14.749
E01002223,16.299
E01002224,27.159
E01002225,7.942
E01002226,21.142
E01002227,33.175
E01002228,19.585
E01002229,23.882
E01002230,11.574
E01002231,23.8
E01002232,25.093
E01002233,32.036
E01002234,21.832
E01002235,33.328
E01002236,25.565
E01002237,20.033
E01002238,14.089
E01002239,9.286
E01002240,16.337
E01002241,19.925
E01002242,8.383
E01002243,32.085
E01002244,16.388
E01002245,16.914
E01002246,15.289
E01002247,25.879
E01002248,25.886
E01002250,20.121
E01002251,24.559
E01002252,6.665
E01002253,1.972
E01002254,2.8
E01002255,9.179
E01002256,5.405
E01002257,2.725
E01002258,17.245
E01002259,7.528
E01002260,12
E01002261,13.462
E01002262,13.754
E01002263,7.48
E01002264,34.043
E01002265,9.343
E01002266,12.167
E01002267,21.435
E01002268,11.429
E01002269,10.792
E01002270,5.098
E01002271,3.395
E01002272,7.681
E01002273,9.293
E01002274,7.718
E01002275,5.462
E01002276,28.811
E01002277,30.556
E01002278,31.835
E01002279,26.461
E01002280,43.994
E01002281,34.307
E01002282,47.847
E01002283,26.379
E01002284,26.779
E01002285,3.853
E01002286,2.679
E01002287,7.607
E01002288,4.903
E01002289,8.962
E01002290,5.679
E01002291,12.003
E01002292,17.764
E01002294,10.717
E01002295,14.71
E01002296,14.337
E01002297,38.13
E01002298,13.484
E01002299,19.705
E01002300,9.022
E01002301,12.92
E01002302,13.288
E01002303,26.838
E01002304,19.513
E01002305,18.11
E01002306,33.609
E01002307,20.8
E01002308,22.791
E01002309,23.847
E01002310,38.001
E01002311,24.804
E01002312,24.991
E01002313,26.684
E01002314,38.066
E01002315,24.472
E01002316,44.868
E01002317,3.054
E01002318,6.484
E01002319,23.542
E01002320,6.256
E01002321,8.295
E01002322,6.67
E01002323,6.859
E01002324,17.294
E01002325,26.217
E01002326,23.335
E01002327,13.04
E01002328,8.319
E01002329,12.75
E01002330,21.266
E01002331,12.845
E01002332,14.681
E01002333,5.466
E01002334,7.78
E01002335,19.774
E01002336,11.886
E01002337,10.814
E01002338,13.281
E01002339,4.206
E01002340,7.433
E01002341,7.476
E01002342,22.975
E01002343,11.412
E01002344,20.647
E01002345,30.124
E01002346,24.833
E01002347,13.921
E01002348,11.156
E01002349,16.166
E01002350,29
E01002351,13.441
E01002352,19.251
E01002353,18.246
E01002354,4.438
E01002355,3.002
E01002356,37.189
E01002358,18.679
E01002359,5.128
E01002360,17.759
E01002361,21.169
E01002362,7.538
E01002363,18.498
E01002364,5.732
E01002365,14.88
E01002366,10.743
E01002367,10.968
E01002368,32.092
E01002369,18.82
E01002370,26.578
E01002371,14.867
E01002372,10.436
E01002373,14.345
E01002374,18.953
E01002375,28.045
E01002376,3.055
E01002377,12.757
E01002378,6.728
E01002379,11.989
E01002380,22.793
E01002381,14.629
E01002382,9.24
E01002383,9.69
E01002384,5.337
E01002385,7.012
E01002386,12.725
E01002387,1.209
E01002388,1.354
E01002389,2.642
E01002390,1.744
E01002391,8.62
E01002392,38.903
E01002393,25.176
E01002394,23.74
E01002395,21.617
E01002396,27.206
E01002397,37.111
E01002398,20.748
E01002399,20.382
E01002400,27.317
E01002401,28.521
E01002402,30.098
E01002403,29.253
E01002404,34.132
E01002405,27.18
E01002408,36.477
E01002409,24.85
E01002410,20.613
E01002411,21.449
E01002412,17.394
E01002413,32.941
E01002414,10.359
E01002415,4.937
E01002416,5.916
E01002417,6.468
E01002418,11.183
E01002419,5.937
E01002420,13.091
E01002421,10.059
E01002422,23.357
E01002423,21.858
E01002424,19.845
E01002425,29.232
E01002426,23.863
E01002427,15.987
E01002428,15.455
E01002429,30.126
E01002430,2.12
E01002431,1.184
E01002432,10.001
E01002433,15.851
E01002434,4.353
E01002435,3.394
E01002436,10.566
E01002437,3.483
E01002438,14.904
E01002439,20.671
E01002440,24.302
E01002441,29.788
E01002442,26.917
E01002443,28.468
E01002444,33.809
E01002445,41.618
E01002446,22.103
E01002447,30.092
E01002448,28.374
E01002449,33.602
E01002450,11.402
E01002451,10.186
E01002452,13.379
E01002453,13.528
E01002454,22.451
E01002455,24.963
E01002456,20.605
E01002457,30.863
E01002458,4.221
E01002459,2.657
E01002460,7.943
E01002461,8.888
E01002462,4.432
E01002463,6.01
E01002464,6.496
E01002465,15.115
E01002466,6.306
E01002467,5.213
E01002468,6.556
E01002469,4.868
E01002470,14.743
E01002471,5.299
E01002472,10.547
E01002473,11.136
E01002474,9.785
E01002475,16.36
E01002476,3.534
E01002477,9.868
E01002478,10.958
E01002479,18.656
E01002480,3.937
E01002481,21.204
E01002482,2.609
E01002483,16.621
E01002484,20.959
E01002485,20.81
E01002486,31.254
E01002487,27.565
E01002488,22.711
E01002489,21.983
E01002490,25.157
E01002491,29.658
E01002492,21.77
E01002493,36.251
E01002494,12.614
E01002495,11.967
E01002496,21.525
E01002497,20.347
E01002498,9.392
E01002499,18.17
E01002501,22.176
E01002502,24.625
E01002503,32.889
E01002505,38.119
E01002506,42.794
E01002507,23.645
E01002508,34.554
E01002509,5.082
E01002511,21.919
E01002512,8.532
E01002513,12.045
E01002514,19.293
E01002516,6.695
E01002518,16.471
E01002519,25.11
E01002520,27.565
E01002521,35.702
E01002523,19.475
E01002525,21.729
E01002526,24.717
E01002527,36.358
E01002528,36.825
E01002529,29.336
E01002530,41.372
E01002531,19.488
E01002533,18.392
E01002534,7.389
E01002535,10.035
E01002536,9.674
E01002537,7.763
E01002538,15.404
E01002539,6.878
E01002540,33.104
E01002541,20.235
E01002542,38.735
E01002543,30.277
E01002544,15.284
E01002545,42.876
E01002546,20.571
E01002547,27.064
E01002548,27.738
E01002549,25.335
E01002550,28.588
E01002551,24.662
E01002552,29.535
E01002553,33.922
E01002555,23.004
E01002556,22.837
E01002557,28.552
E01002558,35.017
E01002559,29.158
E01002560,27.275
E01002561,33.725
E01002562,33.104
E01002563,15.494
E01002564,30.046
E01002565,22.05
E01002567,20.311
E01002569,8.235
E01002570,16.188
E01002571,4.833
E01002572,30.664
E01002573,11.208
E01002574,11.053
E01002575,10.496
E01002576,21.301
E01002577,13.088
E01002578,12.984
E01002579,12.211
E01002580,21.83
E01002581,14.627
E01002582,10.736
E01002583,28.666
E01002584,29.226
E01002585,31.79
E01002586,23.367
E01002587,30.775
E01002588,46.093
E01002589,31.456
E01002590,28.34
E01002591,26.649
E01002592,29.685
E01002593,27.108
E01002594,23.833
E01002595,31.581
E01002596,26.605
E01002598,28.157
E01002599,27.566
E01002600,25.289
E01002601,23.786
E01002602,17.695
E01002603,25.226
E01002604,45.114
E01002605,37.111
E01002606,36.036
E01002607,25.728
E01002608,36.531
E01002609,18.12
E01002610,31.703
E01002611,23.761
E01002612,29.36
E01002613,22.527
E01002614,20.155
E01002615,36.1
E01002616,20.007
E01002617,15.678
E01002618,19.035
E01002619,23.033
E01002620,32.692
E01002621,28.507
E01002622,23.543
E01002623,31.677
E01002624,30.828
E01002625,23.225
E01002626,22.608
E01002627,36
E01002628,23.068
E01002629,23.211
E01002630,23.966
E01002631,27.433
E01002632,22.93
E01002633,37.124
E01002634,40.905
E01002635,23.366
E01002636,23.378
E01002637,36.142
E01002638,34.272
E01002639,21.764
E01002640,21.92
E01002641,26.282
E01002643,26.402
E01002645,30.243
E01002646,36.732
E01002647,31.415
E01002649,38.293
E01002650,29.373
E01002651,27.18
E01002652,26.414
E01002653,17.427
E01002654,15.744
E01002655,16.184
E01002656,10.614
E01002657,15.468
E01002658,10.835
E01002659,16.373
E01002660,27.234
E01002661,26.352
E01002662,23.73
E01002663,28.448
E01002665,34.156
E01002666,21.369
E01002667,19.854
E01002668,19.817
E01002669,35.299
E01002670,16.074
E01002671,15.765
E01002672,26.006
E01002673,53.377
E01002674,13.678
E01002675,12.121
E01002676,12.748
E01002677,21.326
E01002678,13.332
E01002679,14.016
E01002680,17.512
E01002681,29.307
E01002682,21.831
E01002686,43.878
E01002687,14.348
E01002689,19.22
E01002690,12.222
E01002691,12.286
E01002692,15.919
E01002693,15.108
E01002694,35.432
E01002695,25.375
E01002696,21.63
E01002697,24.831
E01002698,21.617
E01002699,23.674
E01002700,14.392
E01002701,33.075
E01002702,27.494
E01002703,26.225
E01002704,23.601
E01002706,24.579
E01002707,24.725
E01002708,25.965
E01002709,29.381
E01002710,31.79
E01002711,20.069
E01002712,28.559
E01002713,34.135
E01002714,18.279
E01002715,38.289
E01002716,39.199
E01002717,20.473
E01002718,19.097
E01002719,16.096
E01002720,44.946
E01002721,27.425
E01002722,35.585
E01002723,28.035
E01002724,10.893
E01002725,31.645
E01002726,24.739
E01002727,23.729
E01002728,24.128
E01002729,27.321
E01002730,31.787
E01002732,46.965
E01002733,15.312
E01002734,40.881
E01002735,25.347
E01002736,47.457
E01002737,41.085
E01002738,20.591
E01002739,17.573
E01002740,11.271
E01002741,40.229
E01002742,10.256
E01002743,19.097
E01002744,18.924
E01002745,16.027
E01002747,15.832
E01002748,38.213
E01002749,21.232
E01002751,49.423
E01002752,20.247
E01002753,28.348
E01002754,17.924
E01002755,41.861
E01002756,27.223
E01002757,26.138
E01002758,42.135
E01002759,18.759
E01002760,34.949
E01002762,18.723
E01002763,32.437
E01002764,25.354
E01002765,29.039
E01002766,29.61
E01002767,31.264
E01002768,26.418
E01002769,16.327
E01002770,22.387
E01002771,26.53
E01002772,27.638
E01002773,37.852
E01002774,28.886
E01002775,22.845
E01002776,27.989
E01002777,22.976
E01002778,34.674
E01002779,20.954
E01002780,26.839
E01002781,21.293
E01002782,40.371
E01002783,40.744
E01002784,33.706
E01002785,18.554
E01002786,36.789
E01002787,26.243
E01002788,17.555
E01002789,13.343
E01002790,45.973
E01002791,18.215
E01002792,16.727
E01002793,34.862
E01002794,18.625
E01002795,30.885
E01002796,29.454
E01002797,32.985
E01002798,19.057
E01002799,29.106
E01002800,23.586
E01002801,19.521
E01002802,20.724
E01002804,43.108
E01002805,27.527
E01002806,24.325
E01002807,37.073
E01002808,29.612
E01002809,28.435
E01002810,34.758
E01002811,35.61
E01002812,5.831
E01002813,9.045
E01002814,23.673
E01002815,15.176
E01002816,10.36
E01002817,9.465
E01002818,11.79
E01002819,12.631
E01002821,12.329
E01002823,27.935
E01002824,8.008
E01002825,7.398
E01002826,10.646
E01002827,11.278
E01002828,12.456
E01002829,31.474
E01002830,31.839
E01002831,37.467
E01002832,26.419
E01002833,18.283
